timestamp,price,market,surface,remote_support,lighting,advertiser_type,no_of_rooms,url,is_for_sale,posting_id
20-09-2023,1327600,secondary,33.19,FALSE,null,agency,1,https://otodom.pl/pl/oferta/kawalerka-w-centrum-z-widokiem-na-rzeke-i-marine-ID4mYRc,TRUE,4mYRc
20-09-2023,799000,secondary,68.8,TRUE,null,agency,3,https://otodom.pl/pl/oferta/3-pokoje-od-zaraz-morenowe-wzgorze-ID4mUMW,TRUE,4mUMW
20-09-2023,1790000,secondary,129,TRUE,null,agency,3,https://otodom.pl/pl/oferta/unikalne-mieszkanie-w-kamienicy-ogrod-botaniczny-ID4mLFg,TRUE,4mLFg
20-09-2023,790958,primary,64.7,FALSE,null,agency,3,https://otodom.pl/pl/oferta/3-pokoje-65m2-polozenie-poludniowo-wschodnie-du-ID4mRwN,TRUE,4mRwN
20-09-2023,2500000,secondary,64.28,FALSE,null,agency,3,https://otodom.pl/pl/oferta/apartament-na-letnie-wypady-nad-morze-ID4mXu1,TRUE,4mXu1
20-09-2023,1254960,secondary,46.48,FALSE,null,agency,2,https://otodom.pl/pl/oferta/luksus-z-widokiem-na-rzeke-10-minut-do-rynku-ID4mVQB,TRUE,4mVQB
20-09-2023,830000,secondary,63,FALSE,null,agency,3,https://otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-grabiszynku-ID4mZVG,TRUE,4mZVG
20-09-2023,630316,primary,68.35,FALSE,null,agency,4,https://otodom.pl/pl/oferta/bezpieczenstwo-niskiej-ceny-do-konca-tygodnia-ID4mTqc,TRUE,4mTqc
20-09-2023,583075,primary,70.25,FALSE,null,developer,3,https://otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-na-juz-duzy-salon-ID4mWBu,TRUE,4mWBu
20-09-2023,510204,primary,62.22,FALSE,null,developer,3,https://otodom.pl/pl/oferta/3-pokojowy-apartament-gotowy-do-odbioru-ID4mSF1,TRUE,4mSF1
20-09-2023,567386,primary,47.48,FALSE,null,agency,2,https://otodom.pl/pl/oferta/premium-super-lokalizacja-2-pokoje-balkon-ID4n13t,TRUE,4n13t
20-09-2023,910000,secondary,80.08,FALSE,null,agency,4,https://otodom.pl/pl/oferta/atrakcyjne-mieszkanie-4-pokoje-80m2-ogrodek-130m2-ID4naX8,TRUE,4naX8
20-09-2023,669000,secondary,138.1,FALSE,null,agency,4,https://otodom.pl/pl/oferta/duze-mieszkanie-w-kamienicy-w-centrum-kartuz-ID4mNp1,TRUE,4mNp1
20-09-2023,760000,secondary,68.71,FALSE,null,agency,3,https://otodom.pl/pl/oferta/3-pokoje-gotowe-do-wejscia-z-winda-ID4naXS,TRUE,4naXS
20-09-2023,760000,secondary,65.2,FALSE,null,agency,3,https://otodom.pl/pl/oferta/apartament-i-pelne-wyposazenie-i-duzy-taras-ID4mZtk,TRUE,4mZtk
20-09-2023,599536,primary,56.56,FALSE,null,agency,4,https://otodom.pl/pl/oferta/nowa-inwestycja-z-widokiem-na-gory-0-pcc-ID4mU5G,TRUE,4mU5G
20-09-2023,646977,primary,73.46,FALSE,null,agency,4,https://otodom.pl/pl/oferta/super-okazja-mieszkanie-4-pokoje-promocja-ID4mREu,TRUE,4mREu
20-09-2023,860000,secondary,84,FALSE,null,agency,3,https://otodom.pl/pl/oferta/3-pok-z-garazem-dobry-dojazd-do-a4-i-do-centrum-ID4nb7C,TRUE,4nb7C
20-09-2023,729000,secondary,51.2,FALSE,null,agency,2,https://otodom.pl/pl/oferta/sloneczny-apartament-blisko-plazy-z-basenem-i-hala-ID4mVvA,TRUE,4mVvA
20-09-2023,1092163,primary,44.62,FALSE,null,private,2,https://otodom.pl/pl/oferta/wykonczony-apartament-44-62-m2-kras-resort-ID4mIlg,TRUE,4mIlg
20-09-2023,835000,secondary,76.5,TRUE,null,agency,3,https://otodom.pl/pl/oferta/mieszkanie-76-50-m-gdansk-ID4mZih,TRUE,4mZih
20-09-2023,599000,primary,66.65,FALSE,null,agency,3,https://otodom.pl/pl/oferta/apartament-3-pokoje-parkitka-i-pietro-ID4mRCF,TRUE,4mRCF
20-09-2023,747000,secondary,85.82,FALSE,null,agency,4,https://otodom.pl/pl/oferta/borkowo-4-pokoje-z-osobna-kuchnia-ID4mOps,TRUE,4mOps
20-09-2023,559018,primary,60.79,FALSE,null,agency,3,https://otodom.pl/pl/oferta/nowe-4-pokoje-taras-wysoki-standard-rabat-ID4mLzu,TRUE,4mLzu
20-09-2023,699999,secondary,65,FALSE,null,agency,3,https://otodom.pl/pl/oferta/stylowy-apartament-z-ogrodem-i-parkingiem-w-cenie-ID4mMBN,TRUE,4mMBN
20-09-2023,695000,primary,49.82,FALSE,null,agency,2,https://otodom.pl/pl/oferta/apartament-przy-odrze-w-samym-centrum-wroclawia-ID4mLgd,TRUE,4mLgd
20-09-2023,420000,secondary,58.32,FALSE,null,agency,3,https://otodom.pl/pl/oferta/sprzedam-3-pokojowe-mieszkanie-w-sosnicy-z-wyposaz-ID4mIK8,TRUE,4mIK8
20-09-2023,670000,secondary,64,FALSE,null,agency,3,https://otodom.pl/pl/oferta/komfortowe-mieszkanie-z-potencjalem-ID4n9HW,TRUE,4n9HW
20-09-2023,719000,secondary,54,FALSE,null,agency,3,https://otodom.pl/pl/oferta/rozkladowe-120m2-ogrodu-m-post-2018r-3-pok-ID4mRci,TRUE,4mRci
20-09-2023,499000,primary,86,FALSE,null,agency,4,https://otodom.pl/pl/oferta/komfortowe-3-pokoje-duzy-salon-aneks-ogrodek-ID4mUTm,TRUE,4mUTm
20-09-2023,623012,primary,45.31,FALSE,null,agency,2,https://otodom.pl/pl/oferta/mieszkanie-deweloperskie-nad-morzem-2pok-balkon-ID4mIS9,TRUE,4mIS9
20-09-2023,750000,secondary,64,FALSE,null,agency,3,https://otodom.pl/pl/oferta/3-pokoje-naprzeciwko-wroclavii-piwnica-16-5-m2-ID4mLr0,TRUE,4mLr0
20-09-2023,568643,primary,58.62,FALSE,null,agency,4,https://otodom.pl/pl/oferta/apartament-59m2-bez-prowizji-specjalne-rabaty-ID4naRW,TRUE,4naRW
20-09-2023,720000,secondary,94,FALSE,null,agency,4,https://otodom.pl/pl/oferta/idealna-inwestycja-mieszkanie-i-lokale-uslugowe-ID4mYXZ,TRUE,4mYXZ
20-09-2023,526594,primary,58.2,FALSE,null,agency,4,https://otodom.pl/pl/oferta/wysoki-rabat-duza-dostepnosc-mega-okazje-ID4mRHF,TRUE,4mRHF
20-09-2023,516014,primary,59.61,FALSE,null,agency,4,https://otodom.pl/pl/oferta/dzien-otwarty-23-09-dodatkowe-promocje-ID4naZe,TRUE,4naZe
20-09-2023,527000,secondary,55,FALSE,null,agency,2,https://otodom.pl/pl/oferta/lokal-mieszkanie-wrzeszcz-przy-galerii-manhattan-ID4mLkl,TRUE,4mLkl
20-09-2023,625000,secondary,57.2,TRUE,null,agency,3,https://otodom.pl/pl/oferta/3-pokoje-gotowe-do-zamieszkania-blisko-centrum-ID4mPAv,TRUE,4mPAv
20-09-2023,617900,primary,68.23,TRUE,null,agency,4,https://otodom.pl/pl/oferta/4-pokoje-biuro-sprzedazy-super-miejsce-ID4mOak,TRUE,4mOak
20-09-2023,568500,primary,56.59,FALSE,null,agency,3,https://otodom.pl/pl/oferta/gdansk-sloneczne-3-pok-ostatnie-pietro-ID4mIS6,TRUE,4mIS6
20-09-2023,409900,secondary,80.26,TRUE,null,agency,4,https://otodom.pl/pl/oferta/niespotykany-uklad-4-pokoje-duzy-balkon-ID4mIBo,TRUE,4mIBo
20-09-2023,506500,primary,57.33,TRUE,null,developer,3,https://otodom.pl/pl/oferta/nowe-mieszkanie-z-ogrodkiem-ID4mLja,TRUE,4mLja
20-09-2023,545000,secondary,61.17,FALSE,null,agency,3,https://otodom.pl/pl/oferta/3-pokoje-swietna-lokalizacja-blisko-skm-ID4mXbz,TRUE,4mXbz
20-09-2023,535000,secondary,63,FALSE,null,agency,3,https://otodom.pl/pl/oferta/super-lokalizacja-rumia-janowo-3-pok-mieszkanie-ID4n0MV,TRUE,4n0MV
20-09-2023,460570,primary,58.3,FALSE,null,agency,4,https://otodom.pl/pl/oferta/m-5-z-balkonem-parkitka-kameralne-osiedle-ID4mZ2a,TRUE,4mZ2a
20-09-2023,696000,primary,52.34,FALSE,null,agency,2,https://otodom.pl/pl/oferta/2-pokoje-ogrod-blisko-centrum-wroclaw-gajowice-ID4mUYV,TRUE,4mUYV
20-09-2023,733276,primary,70.17,FALSE,null,agency,4,https://otodom.pl/pl/oferta/duzy-ogrod-dla-rodziny-trojstronne-kameralnie-ID4n0lu,TRUE,4n0lu
20-09-2023,516277,primary,44.58,FALSE,null,agency,1,https://otodom.pl/pl/oferta/przestronny-pok-duzy-ogrod-z-tarasem-kredyt-2-ID4mTTb,TRUE,4mTTb
20-09-2023,406950,primary,54.26,FALSE,null,developer,3,https://otodom.pl/pl/oferta/b33-trzy-pokoje-pomieszczenie-gospodarcze-balkon-ID4n4vZ,TRUE,4n4vZ
20-09-2023,445628,primary,60.22,FALSE,null,agency,3,https://otodom.pl/pl/oferta/3-pokojowe-taras-ogrod-2-kredyt-ID4mXOq,TRUE,4mXOq
20-09-2023,719000,primary,63.77,FALSE,null,agency,3,https://otodom.pl/pl/oferta/dla-rodziny-najw-pietro-dwustronne-dwa-balkony-wc-ID4mX8d,TRUE,4mX8d
20-09-2023,415030,primary,42.35,TRUE,null,developer,2,https://otodom.pl/pl/oferta/mega-sloneczne-2-pokoje-balkon-11-m2-z-widokiem-ID4n100,TRUE,4n100
20-09-2023,589900,primary,34,FALSE,null,agency,2,https://otodom.pl/pl/oferta/mieszkanie-inwestycyjne-w-centrum-miasta-ID4mVYo,TRUE,4mVYo
20-09-2023,474725,primary,55.85,FALSE,null,agency,2,https://otodom.pl/pl/oferta/funkcjonalny-apartament-w-dogodnej-lokalizacji-ID4n0hH,TRUE,4n0hH
20-09-2023,487000,secondary,71,FALSE,null,private,3,https://otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-w-centrum-ID4nb8l,TRUE,4nb8l
20-09-2023,425000,primary,56,TRUE,null,developer,3,https://otodom.pl/pl/oferta/d-d-investment-apartament-dwa-balkony-ID4nax8,TRUE,4nax8
20-09-2023,461775,primary,70.5,TRUE,null,developer,4,https://otodom.pl/pl/oferta/4-pokoje-duzy-balkon-lokal-gotowy-ID4n3NV,TRUE,4n3NV
20-09-2023,640000,secondary,36,FALSE,null,private,2,https://otodom.pl/pl/oferta/wykonczone-pod-klucz-port-popowice-ID4mZpc,TRUE,4mZpc
20-09-2023,520850,primary,60.05,TRUE,null,agency,3,https://otodom.pl/pl/oferta/2-ogrody-od-zachodu-i-wschodu-duzy-metraz-okazja-ID4mQP3,TRUE,4mQP3
20-09-2023,649000,secondary,69.87,TRUE,null,agency,3,https://otodom.pl/pl/oferta/popowice-3pok-balkon-ogrod-2piwnice-przyparkuzach-ID4mZw9,TRUE,4mZw9
20-09-2023,679000,secondary,53.5,FALSE,null,agency,2,https://otodom.pl/pl/oferta/2-pokoje-borek-grabiszynska-klimatyzacja-komorka-ID4nasW,TRUE,4nasW
20-09-2023,570000,secondary,42.4,FALSE,null,agency,2,https://otodom.pl/pl/oferta/2-pokoje-42-40-mkw-do-zamieszkania-ID4n9Kf,TRUE,4n9Kf
20-09-2023,609000,primary,70.89,FALSE,null,agency,4,https://otodom.pl/pl/oferta/4-pok-2-lazienki-garderoba-gotowe-do-odbioru-ID4n9GB,TRUE,4n9GB
20-09-2023,590000,secondary,46,FALSE,null,agency,2,https://otodom.pl/pl/oferta/balkon-blisko-morza-swietne-inwestycyjnie-ID4mPkC,TRUE,4mPkC
20-09-2023,450450,secondary,50.05,FALSE,null,agency,2,https://otodom.pl/pl/oferta/mieszkanie-3-pokojowe-z-duza-loggia-ID4mZoS,TRUE,4mZoS
20-09-2023,689316,primary,37.87,FALSE,null,agency,2,https://otodom.pl/pl/oferta/2-pokoje-w-nowej-inwestycji-w-centrum-wroclawia-ID4mRtO,TRUE,4mRtO
20-09-2023,750000,secondary,85,FALSE,null,agency,5,https://otodom.pl/pl/oferta/psie-pole-karlowice-balkon-piwnica-5-pokoi-ID4mRfd,TRUE,4mRfd
20-09-2023,684324,primary,66.69,FALSE,null,agency,3,https://otodom.pl/pl/oferta/3-pok-miesz-wroclaw-zerniki-ID4na7H,TRUE,4na7H
20-09-2023,695000,primary,126.41,TRUE,null,agency,4,https://otodom.pl/pl/oferta/ogrodek-250m2-w-otoczeniu-lasu-blisko-wroclawia-ID4mYYN,TRUE,4mYYN
20-09-2023,694999,secondary,56.1,FALSE,null,agency,3,https://otodom.pl/pl/oferta/ogrzewanie-miejskie-3-pokoje-2-balkony-ID4naNo,TRUE,4naNo
20-09-2023,549000,secondary,38,TRUE,null,private,3,https://otodom.pl/pl/oferta/przytulne-3-pok-po-remoncie-z-widokiem-na-morze-ID4mTBE,TRUE,4mTBE
20-09-2023,517609,primary,45.43,TRUE,null,agency,2,https://otodom.pl/pl/oferta/okazja-swietna-lokalizacja-widok-na-zielen-ID4mP8c,TRUE,4mP8c
20-09-2023,684000,primary,70,FALSE,null,agency,3,https://otodom.pl/pl/oferta/ostatnie-gotowe-mieszkania-z-widokiem-na-warte-ID4mHIy,TRUE,4mHIy
20-09-2023,999000,secondary,145.84,FALSE,null,agency,5,https://otodom.pl/pl/oferta/145m2-5-pokoi-ogrod-300m2-ID4mJXA,TRUE,4mJXA
20-09-2023,788100,primary,45.82,FALSE,null,agency,2,https://otodom.pl/pl/oferta/nowe-2-pok-mieszkanie-z-balkonem-ID4mHOg,TRUE,4mHOg
20-09-2023,860002,secondary,45,FALSE,null,agency,2,https://otodom.pl/pl/oferta/2pokojebalkonprzy-lazienkach-krolewskich-ID4mSfU,TRUE,4mSfU
20-09-2023,549731,primary,43.32,FALSE,null,agency,2,https://otodom.pl/pl/oferta/na-start-dwa-pokoje-z-duzym-balkonem-0-prowizji-ID4mV8e,TRUE,4mV8e
20-09-2023,1199000,primary,66.68,FALSE,null,agency,3,https://otodom.pl/pl/oferta/apartament-zegrze-widok-na-jezioro-15m-od-brzegu-ID4mWY3,TRUE,4mWY3
20-09-2023,315000,secondary,58.36,FALSE,null,agency,3,https://otodom.pl/pl/oferta/m-4-na-sprzedaz-t-gory-os-przyjazn-ID4mZx9,TRUE,4mZx9
20-09-2023,414408,primary,42.53,FALSE,null,agency,2,https://otodom.pl/pl/oferta/ustawne-2-pokoje-balkon-nowoczesne-lokale-35-ID4mW1R,TRUE,4mW1R
20-09-2023,829000,secondary,67.45,FALSE,null,private,3,https://otodom.pl/pl/oferta/sprzedam-bezczynszowe-mieszkanie-67-m2-z-ogrodkiem-ID4mVDr,TRUE,4mVDr
20-09-2023,399000,secondary,52,FALSE,null,private,2,https://otodom.pl/pl/oferta/mieszkanie-2-pokoje-52-mkw-na-sprzedaz-ID4mXRI,TRUE,4mXRI
20-09-2023,900000,secondary,73,FALSE,null,private,3,https://otodom.pl/pl/oferta/piekne-mieszkanie-3-pokoje-w-centrum-legionowa-ID4mXga,TRUE,4mXga
20-09-2023,797000,secondary,48.19,FALSE,null,agency,2,https://otodom.pl/pl/oferta/ul-koprzywianska-sliczne-winda-kom-garaz-ID4mX82,TRUE,4mX82
20-09-2023,488950,primary,50.18,TRUE,null,agency,3,https://otodom.pl/pl/oferta/gotowe-3-pokoje-obok-lasu-kredyt-2-duze-okna-ID4mZd0,TRUE,4mZd0
20-09-2023,1290000,secondary,74.69,TRUE,null,private,3,https://otodom.pl/pl/oferta/3pokojowe-z-pieknym-widokiem-na-zachody-slonca-ID4n0Bh,TRUE,4n0Bh
20-09-2023,444528,primary,44.1,FALSE,null,agency,2,https://otodom.pl/pl/oferta/apartament-44m2-2-pokoje-biuro-sprzedazy-0-pcc-ID4mXHU,TRUE,4mXHU
20-09-2023,527384,primary,11986,TRUE,null,developer,2,https://otodom.pl/pl/oferta/osiedle-zodiak-wygodne-mieszkanie-39-m51-ID4mOlT,TRUE,4mOlT
20-09-2023,1150000,secondary,118,FALSE,null,agency,4,https://otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-z-garazem-i-tarasem-ID4mZbp,TRUE,4mZbp
20-09-2023,1496000,secondary,68,FALSE,null,private,3,https://otodom.pl/pl/oferta/mieszkanie-3-pokojowe-osiedle-saska-ID4mTqe,TRUE,4mTqe
20-09-2023,2586000,primary,138,FALSE,null,agency,5,https://otodom.pl/pl/oferta/kameralna-zabudowa-troj-stronny-apartament-ID4mSxj,TRUE,4mSxj
20-09-2023,3400000,secondary,124.85,FALSE,null,agency,4,https://otodom.pl/pl/oferta/4-pokojowy-apartament-bialy-kamien-eko-park-ID4mMJT,TRUE,4mMJT
20-09-2023,1152000,secondary,72,FALSE,null,agency,3,https://otodom.pl/pl/oferta/trzy-pokoje-balkon-garaz-na-dwa-samochody-ciche-ID4mWaC,TRUE,4mWaC
20-09-2023,995000,secondary,80,FALSE,null,private,3,https://otodom.pl/pl/oferta/przestronne-i-jasne-65m-30m-przy-metrze-bemowo-ID4hnDL,TRUE,4hnDL
20-09-2023,340000,secondary,57.5,TRUE,null,agency,2,https://otodom.pl/pl/oferta/loftowe-mieszkanie-w-kamienicy-2-pokoje-ID4n1gY,TRUE,4n1gY
20-09-2023,482100,primary,52.1,TRUE,null,agency,2,https://otodom.pl/pl/oferta/gotowe-3-pokoje-miejsce-naziemne-gratis-obok-pkm-ID4nakV,TRUE,4nakV
20-09-2023,416829,primary,38.92,FALSE,null,agency,2,https://otodom.pl/pl/oferta/nowe-2-pokoje-szeroki-wybor-wysokie-standardy-ID4n1lY,TRUE,4n1lY
20-09-2023,349000,secondary,67.5,FALSE,null,agency,3,https://otodom.pl/pl/oferta/idealne-dla-rodziny-w-promieniu-600m-dwie-szkoly-ID4mMWB,TRUE,4mMWB
20-09-2023,499000,secondary,65.38,TRUE,null,agency,1,https://otodom.pl/pl/oferta/strych-poddasze-do-adaptacji-ID4mJHt,TRUE,4mJHt
20-09-2023,330000,secondary,62.4,TRUE,null,private,3,https://otodom.pl/pl/oferta/zadbane-mieszkanie-w-swietnej-lokalizacji-ID4mSK3,TRUE,4mSK3
20-09-2023,920000,secondary,152,TRUE,null,agency,6,https://otodom.pl/pl/oferta/mieszkanie-w-domu-wielorodzinnym-lokalizacja-ID4gqyk,TRUE,4gqyk
20-09-2023,1199000,primary,83.12,FALSE,null,agency,3,https://otodom.pl/pl/oferta/funkcjonalnosc-przestrzen-nowoczesne-osiedle-ID4mIYT,TRUE,4mIYT
20-09-2023,514465,primary,60.65,TRUE,null,agency,4,https://otodom.pl/pl/oferta/odbierz-klucze-rabat-do-23-09-drzwi-otwarte-lidl-ID4nabb,TRUE,4nabb
20-09-2023,392538,primary,40.46,TRUE,null,agency,2,https://otodom.pl/pl/oferta/super-uklad-ogrzewanie-miejskie-bezposrednio-ID4mMSF,TRUE,4mMSF
20-09-2023,585000,primary,61.76,FALSE,null,developer,3,https://otodom.pl/pl/oferta/yoga-nowe-mieszkanie-3-pokojowe-61-76-m2-ID4nabw,TRUE,4nabw
20-09-2023,339000,secondary,38,FALSE,null,agency,2,https://otodom.pl/pl/oferta/hetmanska-2-pokoje-doskonala-lokalizacja-ID4mJl0,TRUE,4mJl0
20-09-2023,558000,primary,52,FALSE,null,agency,3,https://otodom.pl/pl/oferta/balkonprzestrzen-za-oknamizielen-dodatkowe-wc-ID4mQ11,TRUE,4mQ11
20-09-2023,550000,secondary,96,FALSE,null,agency,3,https://otodom.pl/pl/oferta/mieszkanie-96-m2-w-centrum-miasta-ID4mMoa,TRUE,4mMoa
20-09-2023,363600,primary,50.5,FALSE,null,developer,2,https://otodom.pl/pl/oferta/komfortowe-2-pok-50-5m2-ID4mJ1g,TRUE,4mJ1g
20-09-2023,997000,primary,122.84,FALSE,null,agency,4,https://otodom.pl/pl/oferta/segment-123-m2-z-ogrodkiem-i-miejscem-postojowym-ID4mO5y,TRUE,4mO5y
20-09-2023,499000,primary,48,TRUE,null,agency,3,https://otodom.pl/pl/oferta/lostowice-0-prowizji-parking-w-cenie-zachodnie-ID4mRm8,TRUE,4mRm8
20-09-2023,489438,primary,50.17,FALSE,null,agency,3,https://otodom.pl/pl/oferta/8min-do-tramwaju-widna-kuchnia-promocja-ID4mMXn,TRUE,4mMXn
20-09-2023,1215000,secondary,130,TRUE,null,agency,5,https://otodom.pl/pl/oferta/0-prow-gotowe-do-wprowadzenia-2lazienki-taras-ID4mNgG,TRUE,4mNgG
20-09-2023,498711,primary,48.06,FALSE,null,agency,3,https://otodom.pl/pl/oferta/ogrod-ok-59m2-3-pokoje-kredyt-2-okazja-ID4mMXH,TRUE,4mMXH
20-09-2023,519000,primary,45.2,TRUE,null,agency,2,https://otodom.pl/pl/oferta/nowoczesny-projektgotowekredyt-2-ID4mPeQ,TRUE,4mPeQ
20-09-2023,599000,primary,54.9,TRUE,null,developer,3,https://otodom.pl/pl/oferta/zodiak-ustawne-mieszkanie-z-duzym-ogrodkiem-m30-ID4mMff,TRUE,4mMff
20-09-2023,419000,secondary,40,FALSE,null,agency,2,https://otodom.pl/pl/oferta/do-sprzedania-lokal-mieszkalny-40-m-kw-w-centrum-ID4mIAP,TRUE,4mIAP
20-09-2023,554472,primary,27.1,TRUE,null,agency,1,https://otodom.pl/pl/oferta/apartament-przy-rynku-kawalerka-inwestycyjnie-ID4mLv8,TRUE,4mLv8
20-09-2023,2070000,secondary,121.6,FALSE,null,agency,4,https://otodom.pl/pl/oferta/wilanow-4-pokoje-2-lazienki-garderoba-2-garaze-ID4mPAQ,TRUE,4mPAQ
20-09-2023,1050000,secondary,53.9,FALSE,null,agency,3,https://otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-zoliborzu-ID4mHBh,TRUE,4mHBh
20-09-2023,344269,primary,30.7,FALSE,null,agency,2,https://otodom.pl/pl/oferta/apartament-31m2-2-pokoje-bez-prowizji-0-pcc-ID4mWUz,TRUE,4mWUz
20-09-2023,615662,primary,65.26,FALSE,null,agency,4,https://otodom.pl/pl/oferta/apartament-66m2-4-pokoje-bezposrednio-0-pcc-ID4mStk,TRUE,4mStk
20-09-2023,549000,secondary,65.21,FALSE,null,agency,3,https://otodom.pl/pl/oferta/villa-prestige-winda-w-budynku-hala-garazowa-ID4n0DL,TRUE,4n0DL
20-09-2023,522764,primary,41.54,FALSE,null,agency,2,https://otodom.pl/pl/oferta/supernowywykonczonypodkluczbezposredniodeweloper-ID4na0c,TRUE,4na0c
20-09-2023,485000,secondary,86.19,FALSE,null,agency,3,https://otodom.pl/pl/oferta/mieszkanie-z-garazem-i-ogrodem-ID4n0Ej,TRUE,4n0Ej
20-09-2023,510624,primary,49.53,FALSE,null,agency,3,https://otodom.pl/pl/oferta/zarezerwuj-spotkanie-na-dni-otwarte-nowe-3-pokoje-ID4mTDh,TRUE,4mTDh
20-09-2023,730000,primary,75.06,TRUE,null,agency,4,https://otodom.pl/pl/oferta/komfortowe-nowe-mieszkanie-umeblowanie-i-od-reki-ID4lcZY,TRUE,4lcZY
20-09-2023,498009,primary,58.64,FALSE,null,developer,3,https://otodom.pl/pl/oferta/harmony-park-58m2-chorzow-przy-bojarskiego-ID4mL7r,TRUE,4mL7r
20-09-2023,880000,secondary,65,FALSE,null,agency,3,https://otodom.pl/pl/oferta/okolice-ul-pieknej-nowe2017-bakon-garaz-lux-ID4mUrC,TRUE,4mUrC
04-09-2023,799999,secondary,135,TRUE,null,agency,6,https://www.otodom.pl/pl/oferta/dom-3poziomowy-z-pieknym-ogrodem-w-cichej-okolicy-ID4ml9W,TRUE,4ml9W
26-07-2023,419000,secondary,"81,89 m²",Yes,null,agency,3,https://www.otodom.pl/pl/oferta/atrakcyjne-3pokojowe-na-parterze-balkon-kominek-ID4m6Yy,TRUE,Unknown
25-07-2023,519000,secondary,60 m²,No,null,agency,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-60-mkw-ul-szamarzewskiego-ID4m1O4,TRUE,Unknown
25-07-2023,549000,secondary,"52,69 m²",No,null,agency,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-z-widokiem-na-zielen-ID4lGxG,TRUE,Unknown
25-07-2023,518000,secondary,"67,81 m²",No,null,private,3,https://www.otodom.pl/pl/oferta/przestronne-m4-okolice-ronda-solidarnosci-ID4m8Ch,TRUE,Unknown
26-07-2023,0,,"52,18 m²",No,null,Lack of information,2,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-52m2-balkon-bez-prowizji-ID4lhPx,TRUE,Unknown
25-07-2023,745000,secondary,"62,10 m²",Yes,null,agency,3,https://www.otodom.pl/pl/oferta/urocze-3-pokoje-idealne-dla-rodziny-kredyt-2-ID4mh51,TRUE,Unknown
25-07-2023,402985,primary,"47,41 m²",No,null,agency,3,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-4-etap-na-drabiniance-ID4mmXH,TRUE,Unknown
04-09-2023,3500000,secondary,105,FALSE,null,agency,4,https://www.otodom.pl/pl/oferta/mini-hotel-4-mieszkania-vip-w-centrum-warszawy-ID4lw7L,TRUE,4lw7L
04-09-2023,665812,primary,38.71,FALSE,null,developer,2,https://www.otodom.pl/pl/oferta/fort-natura-funkcjonalne-mieszkanie-b1-56-rez-ID4gvpb,TRUE,4gvpb
04-09-2023,129000,secondary,42.73,TRUE,null,private,2,https://www.otodom.pl/pl/oferta/mieszkanie-m2-do-remontu-8-min-do-katowic-ID4mASh,TRUE,4mASh
04-09-2023,715000,secondary,37.61,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/pasaz-podgorski-2-pokoje-37-61-m2-zablocie-ID4mt3g,TRUE,4mt3g
04-09-2023,270000,secondary,46,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-na-staszica-ID4mCCK,TRUE,4mCCK
04-09-2023,411000,secondary,54.8,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/hit-2-pokoje-w-centrum-z-balkonem-ID4mz0n,TRUE,4mz0n
04-09-2023,799000,primary,147.74,TRUE,null,agency,5,https://www.otodom.pl/pl/oferta/dom-szeregowy-energooszczedny-5-pokoi-garaz-ID4mGQK,TRUE,4mGQK
04-09-2023,940905,primary,64.89,FALSE,null,developer,3,https://www.otodom.pl/pl/oferta/portofino-residence-gaski-apartament-nr-a4-ID4mssJ,TRUE,4mssJ
04-09-2023,677000,secondary,71.58,FALSE,null,private,3,https://www.otodom.pl/pl/oferta/wysoki-parter-3-pokoje-71-58-m2-centrum-ID4mq1W,TRUE,4mq1W
04-09-2023,260000,secondary,57.31,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/przestronne-m4-w-rybniku-z-pieknym-widokiem-ID4mGyi,TRUE,4mGyi
04-09-2023,320000,secondary,47,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-w-swietnej-lokalizacji-ID4mzyl,TRUE,4mzyl
04-09-2023,695000,secondary,71,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/dwupoziomowe-na-krzykach-ID4mDBT,TRUE,4mDBT
04-09-2023,1490000,secondary,174,TRUE,null,agency,5,https://www.otodom.pl/pl/oferta/komfortowy-dom-na-pieknie-zagospodarowanej-dzialce-ID4mwQD,TRUE,4mwQD
04-09-2023,350163,primary,47.87,FALSE,null,agency,2,https://www.otodom.pl/pl/oferta/m2-1-sypialnia-balkon-ID4mwCP,TRUE,4mwCP
04-09-2023,699000,primary,82.83,TRUE,null,developer,4,https://www.otodom.pl/pl/oferta/lagiewniki-residence-dom-nr-2a-arturowek-ID4mBWA,TRUE,4mBWA
04-09-2023,599000,secondary,57.52,FALSE,null,agency,3,https://www.otodom.pl/pl/oferta/podwyzszony-standard-taras-40m2-klimatyzacja-ID4mxSx,TRUE,4mxSx
